Date,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,JPY,KRW,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR,ISK
2024-05-20,,1.497,1.8008,5.1183,1.3625,0.90968,7.2332,22.786,6.8696,,0.92073,0.78766,7.7997,,355.08,15976,3.7075,83.3,155.83,1360.2,,16.6021,4.685,10.691,1.6364,57.87,3.9161,4.5806,,10.6921,1.3468,36.105,32.2,,18.2352,138.39
2024-05-21,,1.4983,1.8003,5.0967,1.362,0.90979,7.2358,22.719,6.8683,,0.92047,0.78645,7.8036,,354.78,16001,3.6719,83.31,156.35,1362.81,,16.5501,4.6925,10.6618,1.6394,58.26,3.9169,4.5787,,10.66,1.3468,36.29,32.193,,18.1291,138.16
2024-05-22,,1.504,1.8059,5.1382,1.3675,0.91459,7.2404,22.851,6.8898,,0.92336,0.78638,7.8059,,358.31,16040,3.6799,83.3,156.55,1367.45,,16.6572,4.6925,10.6971,1.6366,58.01,3.9415,4.5938,,10.741,1.3496,36.425,32.184,,18.2331,138.6
2024-05-23,,1.5048,1.8019,5.1359,1.3665,0.91275,7.2395,22.792,6.8753,,0.92132,0.78473,7.8081,,356.62,16030,3.6727,83.23,156.53,1360.48,,16.6329,4.7045,10.6104,1.631,58.17,3.9276,4.5839,,10.6804,1.3485,36.495,32.22,,18.3451,138.29
2024-05-24,,1.5124,1.8042,5.1404,1.3713,0.9155,7.2437,22.819,6.883,,0.92251,0.78636,7.8118,,355.33,16031,3.6717,83.12,157.08,1365.72,,16.683,4.7115,10.6045,1.6372,58.19,3.9256,4.5888,,10.7002,1.3505,36.675,32.245,,18.4046,138.28
2024-05-27,,1.5051,1.8037,5.1681,1.3661,0.91506,7.2438,22.81,6.8818,,0.92225,0.78456,7.8081,,354.79,16068,3.6753,83.13,156.85,1363.12,,16.6837,4.697,10.5275,1.6292,58.185,3.9245,4.5894,,10.6428,1.3495,36.615,32.187,,18.4111,138.06
2024-05-28,,1.4992,1.7973,5.1591,1.3619,0.91049,7.2452,22.657,6.8568,,0.91895,0.78184,7.8105,,351.76,16078,3.671,83.18,156.72,1358.0,,16.6436,4.6937,10.4824,1.6218,57.97,3.904,4.5726,,10.5367,1.3471,36.595,32.183,,18.3278,137.2
2024-05-29,,1.5078,1.8014,5.1717,1.3667,0.9125,7.2493,22.779,6.8718,,0.92106,0.7841,7.8116,,356.53,16192,3.6984,83.38,157.26,1367.43,,16.8175,4.7035,10.5158,1.6318,58.47,3.9274,4.584,,10.612,1.3495,36.795,32.227,,18.3292,137.33
2024-05-30,,1.511,1.8084,5.2038,1.3711,0.90689,7.2363,22.903,6.8974,,0.92464,0.78692,7.8184,,360.1,16240,3.7214,83.28,156.73,1376.48,,17.02,4.704,10.5469,1.6372,58.58,3.9619,4.6014,,10.6329,1.3511,36.75,32.274,,18.6315,137.68
2024-05-31,,1.5034,1.8022,5.1989,1.3642,0.90472,7.2408,22.769,6.8732,,0.92149,0.78663,7.8177,,358.3,16257,3.7175,83.42,157.13,1383.26,,16.9911,4.707,10.4893,1.6307,58.61,3.9297,4.586,,10.5243,1.3512,36.79,32.224,,18.6998,137.39
2024-06-03,,1.5025,1.8039,5.2534,1.3636,0.90131,7.2461,22.804,6.8797,,0.92234,0.7856,7.8212,,361.0,16229,3.6609,83.12,156.88,1377.27,,17.5393,4.707,10.5041,1.6246,58.71,3.949,4.5897,,10.5179,1.3501,36.835,32.199,,18.6801,137.89
2024-06-04,,1.5061,1.8001,5.2723,1.3677,0.89305,7.237,22.784,6.8652,,0.92039,0.78364,7.8142,,361.05,16272,3.6861,83.47,154.89,1376.63,,17.9775,4.702,10.5743,1.6221,58.77,3.9581,4.5789,,10.4699,1.3474,36.57,32.418,,18.6829,137.97
2024-06-05,,1.5041,1.7989,5.2666,1.3675,0.89257,7.2475,22.677,6.8609,,0.91979,0.78227,7.8094,,360.31,16338,3.707,83.43,156.11,1371.73,,17.6526,4.698,10.5546,1.6167,58.81,3.9593,4.5764,,10.419,1.3481,36.705,32.406,,18.9358,137.51
2024-06-06,,1.5065,1.8001,5.3035,1.3694,0.89158,7.2448,22.671,6.8653,,0.92039,0.78314,7.8098,,359.58,16264,3.7278,83.49,156.23,1368.1,,17.6028,4.694,10.5844,1.6184,58.66,3.959,4.5797,,10.3939,1.3482,36.52,32.237,,18.9857,137.78
2024-06-07,,1.4998,1.7946,5.2448,1.3674,0.8897,7.2413,22.552,6.8465,,0.9176,0.78106,7.8083,,356.87,16192,3.7367,83.4,155.55,1367.2,,17.888,4.691,10.54,1.6146,58.53,3.9347,4.5663,,10.3758,1.3446,36.48,32.267,,18.7943,137.55
2024-06-10,,1.5158,1.8183,5.318,1.3761,0.89597,7.2478,22.904,6.9349,,0.92971,0.78621,7.8136,,366.45,16298,3.7414,83.49,156.88,1375.35,,18.3647,4.721,10.7029,1.6358,58.798,4.0201,4.6271,,10.5364,1.3525,36.765,32.419,,18.7086,139.18
2024-06-11,,1.5154,1.8227,5.3555,1.3775,0.89674,7.2543,23.025,6.951,,0.93197,0.7847,7.8101,,367.78,16298,3.7207,83.57,157.0,1378.59,,18.3605,4.7195,10.7092,1.6322,58.78,4.0459,4.6382,,10.4815,1.3529,36.75,32.377,,18.5996,139.33
2024-06-12,,1.5123,1.8168,5.3797,1.3744,0.89559,7.2537,22.932,6.9288,,0.92894,0.7837,7.8107,,367.19,16306,3.7066,83.56,157.32,1376.08,,18.8333,4.7175,10.6526,1.6282,58.61,4.0302,4.6231,,10.4361,1.3519,36.67,32.379,,18.6242,138.88
2024-06-13,,1.5052,1.8136,5.4025,1.3745,0.89651,7.2525,22.903,6.917,,0.9273,0.78327,7.8101,,367.66,16254,3.7192,83.56,157.25,1374.55,,18.699,4.7075,10.6004,1.6206,58.58,4.0312,4.6154,,10.4052,1.3499,36.715,32.299,,18.3962,138.45
2024-06-14,,1.5119,1.8302,5.3641,1.376,0.8922,7.2552,23.148,6.9816,,0.9358,0.78799,7.8112,,372.45,16486,3.729,83.54,157.03,1385.74,,18.573,4.7195,10.6705,1.63,58.653,4.0926,4.6578,,10.5494,1.3535,36.71,32.644,,18.3435,139.53
2024-06-17,,1.5166,1.8258,5.3996,1.3747,0.89255,7.2562,23.057,6.9644,,0.93353,0.78952,7.8106,,369.91,16458,3.7266,83.54,157.87,1382.23,,18.5394,4.7195,10.7226,1.6361,58.7,4.0702,4.6461,,10.5427,1.3533,36.795,32.856,,18.2844,139.56
2024-06-18,,1.5126,1.8253,5.4386,1.3748,0.88773,7.256,23.114,6.9623,,0.93327,0.78899,7.8081,,368.76,16420,3.7207,83.43,158.11,1385.04,,18.401,4.714,10.6841,1.639,58.715,4.06,4.6442,,10.504,1.3542,36.815,32.643,,18.1333,139.34
2024-06-19,,1.5001,1.8195,5.4404,1.371,0.88436,7.257,23.174,6.9394,,0.93032,0.7857,7.8058,,368.72,16383,3.7174,83.43,157.95,1380.83,,18.4746,4.7065,10.5628,1.6307,58.755,4.0283,4.63,,10.4326,1.3507,36.67,32.538,,18.0251,138.9
2024-06-20,,1.4998,1.8246,5.4036,1.371,0.89057,7.2605,23.228,6.9578,,0.93292,0.78844,7.8043,,370.73,16492,3.7268,83.61,158.43,1388.2,,18.4208,4.7105,10.5341,1.6319,58.89,4.0312,4.6433,,10.4469,1.3531,36.76,32.813,,18.1049,139.29
2024-06-21,,1.4999,1.8299,5.4367,1.369,0.89231,7.2607,23.343,6.9779,,0.93563,0.7909,7.8032,,371.38,16465,3.7516,83.57,158.89,1389.02,,18.2701,4.713,10.5431,1.6305,58.87,4.0438,4.6569,,10.5207,1.3537,36.63,32.853,,17.8931,139.5
2024-06-24,,1.5058,1.8227,5.4313,1.3683,0.89338,7.2592,23.199,6.9518,,0.93197,0.78966,7.8073,,367.53,16399,3.7281,83.49,159.52,1388.23,,18.0696,4.7115,10.5769,1.6349,58.775,4.0077,4.6388,,10.4897,1.3532,36.67,32.894,,18.1847,138.96
2024-06-25,,1.5035,1.8255,5.4149,1.3674,0.89369,7.2626,23.165,6.9623,,0.93336,0.78836,7.8077,,369.61,16390,3.7304,83.43,159.45,1391.67,,18.0454,4.7045,10.5717,1.6332,58.77,4.013,4.6453,,10.4774,1.3533,36.655,32.962,,18.1573,139.16
2024-06-26,,1.5018,1.8297,5.4752,1.3685,0.89672,7.2666,23.273,6.9783,,0.93554,0.79009,7.8079,,370.97,16432,3.7472,83.56,160.37,1392.14,,18.2375,4.717,10.66,1.6407,58.966,4.0298,4.6561,,10.5752,1.3578,36.855,32.927,,18.1722,139.49
2024-06-27,,1.5032,1.8285,5.5055,1.3694,0.89791,7.2686,23.311,6.973,,0.93493,0.79086,7.8086,,371.8,16389,3.7557,83.43,160.49,1386.23,,18.3975,4.7195,10.6563,1.6401,58.625,4.0378,4.654,,10.6002,1.3574,36.83,32.883,,18.3815,139.21
2024-06-28,,1.502,1.827,5.5035,1.3704,0.89995,7.2628,23.377,6.9664,,0.93414,0.79064,7.8089,,369.08,16335,3.7553,83.37,160.62,1377.73,,18.2769,4.7175,10.646,1.6442,58.44,4.0252,4.6495,,10.6114,1.3557,36.73,32.87,,18.213,139.09
2024-07-01,,1.4992,1.8202,5.5855,1.3691,0.90172,7.2682,23.311,6.9415,,0.93067,0.78911,7.8125,,366.91,16351,3.751,83.44,161.14,1382.42,,18.3634,4.713,10.6389,1.6415,58.63,4.0026,4.6315,,10.5793,1.3557,36.7,32.678,,18.1494,138.58
2024-07-02,,1.5025,1.8229,5.637,1.3726,0.90381,7.2713,23.474,6.9522,,0.93205,0.78996,7.8133,,368.72,16376,3.7665,83.46,161.53,1387.14,,18.3451,4.719,10.6995,1.6491,58.81,4.0311,4.6387,,10.6413,1.3579,36.84,32.688,,18.4697,139.16
2024-07-03,,1.4987,1.818,5.6528,1.3667,0.90333,7.2734,23.419,6.9332,,0.92954,0.78714,7.8112,,367.24,16379,3.7643,83.51,161.91,1389.91,,18.2726,4.7205,10.651,1.6469,58.764,3.9987,4.6266,,10.5698,1.3565,36.76,32.58,,18.5025,138.59
2024-07-04,,1.4857,1.8109,5.4949,1.3616,0.89972,7.2699,23.281,6.9063,,0.92593,0.78392,7.8093,,364.35,16326,3.7478,83.52,160.96,1380.61,,18.1297,4.7095,10.5569,1.6334,58.529,3.9739,4.6082,,10.4977,1.3513,36.63,32.569,,18.321,138.06
2024-07-05,,1.4849,1.8069,5.4896,1.3614,0.89893,7.2667,23.283,6.8914,,0.92387,0.78172,7.8108,,362.67,16280,3.7111,83.49,160.81,1380.97,,18.0591,4.709,10.5765,1.6327,58.556,3.954,4.5983,,10.4957,1.35,36.58,32.711,,18.2346,137.93
2024-07-08,,1.4829,1.8051,5.4698,1.3634,0.89626,7.2696,23.223,6.8838,,0.92293,0.77905,7.8109,,364.28,16266,3.6939,83.5,160.93,1383.53,,18.0341,4.709,10.5745,1.6294,58.571,3.9481,4.5914,,10.5035,1.3491,36.42,32.731,,18.1469,137.79
2024-07-09,,1.4853,1.8086,5.4628,1.3642,0.8981,7.272,23.332,6.898,,0.92473,0.78131,7.8118,,365.45,16269,3.6733,83.49,161.09,1383.4,,18.019,4.7075,10.6242,1.635,58.451,3.9433,4.5988,,10.5622,1.3508,36.415,32.918,,18.1746,137.88
2024-07-10,,1.4832,1.8067,5.3982,1.3633,0.8982,7.276,23.445,6.8917,,0.92379,0.78077,7.811,,362.75,16220,3.6558,83.51,161.47,1384.26,,17.8202,4.7005,10.7224,1.6447,58.308,3.9312,4.5944,,10.5381,1.3492,36.345,32.859,,18.0675,137.74
2024-07-11,,1.4809,1.8018,5.4161,1.3631,0.89811,7.265,23.363,6.873,,0.92123,0.77665,7.809,,362.92,16179,3.6404,83.57,161.58,1380.05,,17.8771,4.6875,10.7531,1.6431,58.294,3.9194,4.5836,,10.5196,1.3475,36.285,32.869,,18.0811,137.54
2024-07-12,,1.4762,1.796,5.4274,1.3622,0.89504,7.2529,23.27,6.8512,,0.91827,0.77162,7.8071,,359.87,16117,3.6298,83.53,158.74,1375.47,,17.733,4.6695,10.7461,1.6363,58.377,3.9071,4.5665,,10.5569,1.3428,36.15,33.027,,17.9922,137.1
2024-07-15,,1.475,1.7932,5.4401,1.3642,0.89438,7.2619,23.308,6.8409,,0.91684,0.77056,7.8054,,358.93,16186,3.6132,83.59,158.01,1382.85,,17.7905,4.6715,10.7692,1.6415,58.413,3.8961,4.556,,10.5781,1.3423,36.19,33.057,,18.1832,136.88
2024-07-16,,1.4831,1.794,5.4327,1.3677,0.89534,7.2668,23.254,6.8438,,0.91726,0.77103,7.8043,,359.5,16174,3.6254,83.57,158.37,1382.8,,17.7329,4.676,10.8067,1.6474,58.415,3.9152,4.5553,,10.5985,1.3435,36.075,33.093,,18.0762,136.95
2024-07-17,,1.4836,1.7887,5.4404,1.3672,0.8865,7.2592,23.13,6.8223,,0.91458,0.76747,7.8076,,357.86,16128,3.6311,83.56,156.58,1379.26,,17.778,4.6635,10.7532,1.644,58.261,3.9279,4.5432,,10.5254,1.3408,35.935,33.096,,18.1793,136.55
2024-07-18,,1.4855,1.7894,5.4987,1.3681,0.88435,7.2577,23.114,6.8255,,0.91491,0.77013,7.8088,,356.57,16165,3.636,83.63,156.47,1382.78,,17.7196,4.6675,10.7484,1.6478,58.309,3.9266,4.5465,,10.5524,1.3408,35.955,33.088,,18.2022,136.78
2024-07-19,,1.4946,1.796,5.5375,1.3717,0.88962,7.2695,23.197,6.8512,,0.91827,0.77392,7.8098,,358.95,16197,3.6552,83.67,157.58,1387.85,,17.9123,4.6875,10.859,1.6609,58.355,3.9351,4.5649,,10.6612,1.3448,36.285,33.05,,18.3308,137.47
2024-07-22,,1.5035,1.7963,5.6012,1.375,0.88823,7.2732,23.173,6.8531,,0.91844,0.77347,7.8073,,357.94,16209,3.6364,83.66,156.87,1388.02,,18.0434,4.6805,10.9446,1.6689,58.39,3.9298,4.5665,,10.681,1.3453,36.315,32.978,,18.2722,137.86
2024-07-23,,1.5098,1.8009,5.5796,1.3761,0.89144,7.2747,23.354,6.8702,,0.92081,0.77415,7.8074,,359.51,16216,3.6201,83.71,156.21,1386.36,,17.9792,4.672,11.0161,1.6767,58.47,3.9383,4.5791,,10.7491,1.3458,36.21,32.927,,18.4227,137.85
2024-07-24,,1.5144,1.8029,5.6009,1.3784,0.88579,7.2764,23.438,6.8785,,0.92183,0.77409,7.8094,,362.54,16244,3.6323,83.71,154.16,1382.75,,18.2626,4.6725,11.0085,1.6839,58.59,3.9537,4.582,,10.7739,1.3438,36.133,32.864,,18.3132,138.0
2024-07-25,,1.5333,1.8024,5.6804,1.3842,0.87863,7.2188,23.398,6.8772,,0.92157,0.7767,7.8041,,362.48,16316,3.6555,83.76,152.63,1379.9,,18.5218,4.663,11.1349,1.6958,58.59,3.9598,4.5799,,10.8506,1.3424,36.185,33.092,,18.4914,137.78
2024-07-26,,1.5248,1.8009,5.6326,1.382,0.88343,7.2514,23.361,6.8716,,0.92081,0.77696,7.8068,,359.99,16293,3.6637,83.75,154.55,1385.96,,18.3475,4.6575,10.9917,1.6968,58.358,3.9355,4.5781,,10.8034,1.3438,36.015,32.963,,18.2432,137.85
2024-07-29,,1.5285,1.8081,5.6545,1.3845,0.88546,7.2588,23.455,6.8989,,0.92447,0.77974,7.8109,,362.85,16280,3.7276,83.73,153.87,1383.39,,18.4358,4.639,11.0155,1.7027,58.559,3.9695,4.5969,,10.8408,1.3442,35.975,33.013,,18.4008,138.58
2024-07-30,,1.5299,1.8069,5.6211,1.3854,0.88618,7.2514,23.493,6.8938,,0.92387,0.77846,7.8121,,364.47,16336,3.7361,83.72,154.85,1384.51,,18.6188,4.6225,10.9835,1.6986,58.668,3.9577,4.5977,,10.7964,1.3446,35.995,33.093,,18.368,138.12
2024-07-31,,1.5363,1.8062,5.6219,1.3832,0.8804,7.2215,23.51,6.8915,,0.92353,0.77928,7.8121,,365.52,16286,3.77,83.69,150.31,1372.33,,18.7772,4.5945,10.9138,1.689,58.384,3.9627,4.5945,,10.7245,1.3383,35.675,33.162,,18.2305,138.44
2024-08-01,,1.5294,1.8128,5.665,1.3821,0.87747,7.2484,23.593,6.9157,,0.92687,0.78161,7.8154,,366.62,16266,3.7867,83.74,150.76,1366.33,,18.5315,4.569,10.8875,1.6813,58.311,3.9816,4.6117,,10.6794,1.3381,35.6,33.095,,18.1791,138.94
2024-08-02,,1.5347,1.8051,5.7748,1.3876,0.8706,7.2058,23.323,6.887,,0.92293,0.78449,7.8103,,366.16,16210,3.8035,83.74,148.93,1365.73,,18.994,4.4975,11.0097,1.6794,58.039,3.9585,4.5922,,10.6916,1.3312,35.345,33.172,,18.1862,138.9
2024-08-05,,1.551,1.7835,5.8142,1.385,0.84844,7.1171,23.084,6.8035,,0.91191,0.78313,7.7818,,363.35,16191,3.8312,84.15,142.24,1364.19,,19.7346,4.425,11.044,1.6835,57.727,3.9329,4.5384,,10.518,1.32,35.32,33.362,,18.5765,137.24
2024-08-06,,1.5426,1.7918,5.6828,1.3831,0.85433,7.1526,23.166,6.8372,,0.91617,0.78789,7.7925,,364.07,16173,3.846,83.91,145.02,1378.0,,19.3193,4.474,10.9945,1.6879,57.764,3.9492,4.56,,10.59,1.3271,35.545,33.575,,18.4718,138.07
2024-08-07,,1.5238,1.7907,5.618,1.3743,0.86147,7.1805,23.137,6.8327,,0.91558,0.78564,7.7973,,364.59,16058,3.7875,83.96,147.06,1375.15,,19.2904,4.4965,10.7865,1.6618,57.695,3.9528,4.5567,,10.4592,1.3275,35.585,33.491,,18.3428,138.16
2024-08-08,,1.5258,1.7894,5.6307,1.3743,0.85709,7.1723,23.123,6.827,,0.91491,0.78768,7.7921,,362.4,15900,3.7979,83.95,146.15,1375.9,,19.2498,4.475,10.8715,1.6679,57.4,3.9515,4.5532,,10.5174,1.3242,35.295,33.498,,18.3888,138.24
2024-08-09,,1.5214,1.7915,5.5397,1.3746,0.86425,7.1705,23.114,6.8354,,0.916,0.78509,7.7988,,362.0,15950,3.7301,83.96,146.86,1365.82,,18.8376,4.4225,10.8359,1.6631,57.28,3.962,4.5589,,10.5299,1.3239,35.22,33.551,,18.3356,138.41
2024-08-12,,1.5158,1.7902,5.4918,1.3728,0.86874,7.1798,23.046,6.8309,,0.91533,0.7831,7.7947,,359.95,15967,3.7685,83.97,147.6,1370.78,,18.8247,4.456,10.7776,1.6577,57.31,3.9412,4.5553,,10.5204,1.3249,35.265,33.528,,18.2194,138.31
2024-08-13,,1.5161,1.7892,5.4946,1.3735,0.86726,7.1632,23.056,6.8265,,0.91483,0.78179,7.7891,,360.01,15843,3.7375,83.94,147.44,1371.27,,18.9589,4.4505,10.7922,1.6548,57.014,3.9237,4.5519,,10.526,1.3223,35.115,33.555,,18.1704,138.23
2024-08-14,,1.5104,1.7749,5.4473,1.3717,0.86351,7.1356,22.867,6.7719,,0.90752,0.7785,7.7887,,357.97,15605,3.7324,83.95,147.0,1355.6,,18.9473,4.42,10.6784,1.6629,56.957,3.9001,4.5161,,10.4223,1.3154,34.875,33.548,,18.0839,138.03
2024-08-15,,1.5084,1.7762,5.4729,1.3704,0.8665,7.1579,22.886,6.7768,,0.90818,0.77754,7.7922,,358.35,15702,3.7027,83.95,147.25,1357.99,,18.843,4.435,10.6671,1.6638,56.983,3.8884,4.5195,,10.4564,1.3173,34.95,33.616,,18.0078,138.13
2024-08-16,,1.5078,1.779,5.4677,1.373,0.86775,7.1637,22.957,6.787,,0.90959,0.77431,7.7956,,359.95,15699,3.671,83.94,148.01,1355.81,,18.6884,4.4315,10.75,1.6591,57.161,3.8842,4.5259,,10.4998,1.3186,34.935,33.696,,17.9182,139.08
2024-08-19,,1.4932,1.7714,5.4538,1.3674,0.86432,7.1414,22.807,6.7581,,0.90572,0.77206,7.7928,,356.02,15589,3.705,83.88,146.02,1336.9,,18.7112,4.3815,10.6281,1.6457,56.678,3.8663,4.508,,10.404,1.31,34.465,33.731,,17.8381,137.58
2024-08-20,,1.4845,1.7645,5.4471,1.361,0.85953,7.1447,22.698,6.7325,,0.9022,0.76862,7.7901,,355.33,15451,3.7056,83.76,146.32,1333.76,,18.8055,4.3775,10.54,1.6278,56.441,3.8473,4.4901,,10.2693,1.3076,34.18,33.824,,17.8,137.22
2024-08-21,,1.4839,1.7594,5.4736,1.3599,0.85489,7.1344,22.589,6.7124,,0.8996,0.76739,7.7936,,352.96,15515,3.7239,83.9,145.97,1336.41,,19.0068,4.38,10.5101,1.6291,56.51,3.8555,4.4773,,10.2357,1.307,34.27,33.903,,17.8353,137.37
2024-08-22,,1.4863,1.7564,5.5265,1.3588,0.85227,7.1388,22.534,6.7013,,0.89807,0.76285,7.7965,,353.93,15631,3.7229,83.95,146.06,1338.79,,19.4145,4.378,10.5689,1.6261,56.33,3.8451,4.4692,,10.2308,1.3083,34.425,33.934,,17.9829,136.78
2024-08-23,,1.4853,1.7587,5.5662,1.3583,0.85208,7.1364,22.55,6.7094,,0.8992,0.76192,7.7986,,354.06,15559,3.7033,83.9,146.0,1336.98,,19.3607,4.375,10.6124,1.624,56.41,3.8463,4.4747,,10.2828,1.3084,34.23,34.006,,17.9472,136.95
2024-08-26,,1.4777,1.752,5.4942,1.3505,0.84744,7.1228,22.426,6.6837,,0.89582,0.75826,7.7957,,354.05,15441,3.6698,83.9,144.17,1326.85,,19.1785,4.3475,10.5514,1.6132,56.01,3.8354,4.4572,,10.215,1.3031,33.975,34.018,,17.7656,137.15
2024-08-27,,1.4747,1.7522,5.4816,1.3475,0.84573,7.1266,22.428,6.6842,,0.8959,0.75648,7.8008,,352.2,15543,3.6853,83.92,144.45,1331.18,,19.4293,4.3475,10.5026,1.6047,56.3,3.8329,4.459,,10.1915,1.3037,34.07,34.033,,17.7283,137.16
2024-08-28,,1.4758,1.7593,5.5319,1.3477,0.8433,7.129,22.536,6.7098,,0.89952,0.75707,7.7999,,353.87,15427,3.6664,83.98,144.44,1335.84,,19.6834,4.343,10.5352,1.6032,56.26,3.8682,4.4772,,10.1961,1.3037,34.045,34.037,,17.7972,137.72
2024-08-29,,1.4677,1.7639,5.5819,1.3462,0.84452,7.0935,22.586,6.7269,,0.90188,0.75915,7.7942,,354.19,15407,3.668,83.89,144.62,1329.67,,19.7132,4.311,10.4987,1.5945,56.168,3.8689,4.489,,10.2322,1.3016,33.955,34.085,,17.7084,137.9
2024-08-30,,1.4703,1.764,5.6061,1.3476,0.84928,7.088,22.577,6.7276,,0.90196,0.75873,7.7979,,354.05,15496,3.6299,83.84,145.39,1333.63,,19.6248,4.3205,10.5186,1.5973,56.2,3.857,4.4889,,10.2241,1.3025,33.86,34.062,,17.6205,137.91
2024-09-02,,1.4756,1.7682,5.622,1.35,0.85119,7.113,22.643,6.7432,,0.90408,0.7614,7.7967,,354.9,15541,3.6538,83.91,146.97,1339.23,,19.6745,4.355,10.6048,1.6063,56.517,3.8649,4.4981,,10.2622,1.3077,34.205,33.976,,17.9157,138.41
2024-09-03,,1.4856,1.7724,5.6236,1.3549,0.85265,7.1241,22.72,6.7599,,0.90621,0.76198,7.7979,,356.48,15560,3.6813,83.98,146.14,1342.3,,19.826,4.3675,10.6624,1.6166,56.572,3.877,4.507,,10.3054,1.3097,34.285,33.978,,17.9742,139.1
2024-09-04,,1.4887,1.77,5.6582,1.3557,0.85032,7.1175,22.702,6.7516,,0.90498,0.76243,7.7986,,355.86,15499,3.7171,83.98,145.03,1340.72,,19.8769,4.353,10.6833,1.6164,56.563,3.8722,4.5001,,10.3267,1.3068,34.195,34.048,,17.9183,138.91
2024-09-05,,1.4867,1.7625,5.6304,1.3514,0.84617,7.0955,22.553,6.7235,,0.90114,0.75983,7.7943,,353.52,15419,3.6957,83.99,143.46,1335.08,,20.077,4.3377,10.624,1.6107,56.079,3.8464,4.4794,,10.2726,1.3016,33.615,33.99,,17.785,138.33
2024-09-06,,1.4864,1.7615,5.571,1.3495,0.84347,7.0837,22.547,6.7207,,0.90066,0.75919,7.793,,355.53,15414,3.7071,83.95,143.14,1330.54,,19.9505,4.3305,10.6291,1.6084,55.947,3.8548,4.4794,,10.2403,1.2995,33.53,33.99,,17.7317,138.07
2024-09-09,,1.5029,1.7711,5.6144,1.3564,0.84904,7.1166,22.685,6.7569,,0.90555,0.76397,7.7969,,358.55,15470,3.7512,83.95,143.56,1345.18,,19.9113,4.3715,10.8127,1.6304,56.465,3.8739,4.5045,,10.3731,1.3065,33.935,34.048,,17.899,137.92
2024-09-10,,1.5004,1.773,5.5779,1.3574,0.84752,7.119,22.716,6.7648,,0.90654,0.76389,7.7966,,360.24,15454,3.7657,83.97,143.06,1342.21,,19.9012,4.3425,10.7896,1.6246,56.401,3.883,4.5096,,10.3667,1.3051,33.755,34.059,,17.9008,138.07
2024-09-11,,1.4996,1.7711,5.6366,1.3581,0.84741,7.1117,22.718,6.7576,,0.90555,0.76406,7.7973,,358.78,15412,3.7615,83.98,141.81,1338.86,,19.9176,4.33,10.8096,1.6269,55.878,3.8824,4.5044,,10.355,1.3026,33.685,34.01,,17.875,138.28
2024-09-12,,1.4975,1.7754,5.6562,1.3584,0.85458,7.1206,22.805,6.7738,,0.90777,0.7667,7.8018,,359.37,15438,3.7531,83.96,142.54,1341.05,,19.7404,4.3342,10.8333,1.6304,56.147,3.9014,4.5153,,10.3613,1.3054,33.72,33.952,,17.9478,138.25
2024-09-13,,1.4928,1.765,5.6084,1.3592,0.84713,7.0963,22.694,6.7347,,0.90245,0.76234,7.7981,,356.76,15407,3.7095,83.92,140.93,1330.39,,19.4603,4.3015,10.6935,1.622,55.989,3.8713,4.4886,,10.2549,1.2999,33.38,33.945,,17.7949,137.44
2024-09-16,,1.4823,1.7579,5.552,1.358,0.84433,7.0963,22.585,6.7069,,0.8988,0.75749,7.7946,,353.97,15366,3.7427,83.86,139.91,1318.91,,19.2369,4.3015,10.5878,1.6141,55.81,3.8386,4.471,,10.1739,1.2949,33.24,33.978,,17.6413,137.07
2024-09-17,,1.4788,1.7558,5.4974,1.3586,0.84433,7.0963,22.556,6.6991,,0.89775,0.7566,7.7921,,354.32,15336,3.7533,83.76,140.69,1317.59,,19.3276,4.259,10.5831,1.6128,55.63,3.8319,4.4652,,10.1665,1.2934,33.31,34.037,,17.6334,136.73
2024-09-18,,1.4743,1.7582,5.4784,1.359,0.84394,7.0835,22.537,6.7074,,0.89896,0.75715,7.7932,,354.41,15311,3.7681,83.72,141.98,1324.75,,19.0939,4.244,10.5855,1.6071,55.725,3.8385,4.4722,,10.1798,1.294,33.275,34.109,,17.5774,136.91
2024-09-19,,1.4658,1.7531,5.3998,1.3544,0.84797,7.0659,22.482,6.6863,,0.89638,0.75254,7.7942,,353.67,15170,3.7557,83.65,143.0,1328.05,,19.1744,4.21,10.4588,1.5996,55.53,3.8238,4.4589,,10.1448,1.2921,33.135,34.025,,17.4304,136.7
2024-09-20,,1.4677,1.7516,5.4245,1.3566,0.84954,7.055,22.459,6.6801,,0.89558,0.75148,7.7935,,352.57,15162,3.7683,83.53,144.26,1335.76,,19.3525,4.205,10.5078,1.6048,55.66,3.8298,4.455,,10.1925,1.292,33.035,34.109,,17.525,136.4
2024-09-23,,1.4636,1.759,5.5739,1.3549,0.84972,7.0544,22.572,6.7075,,0.89936,0.75113,7.7863,,354.96,15187,3.7782,83.55,143.52,1337.01,,19.419,4.203,10.5099,1.5982,56.03,3.8448,4.4736,,10.2185,1.2912,32.965,34.152,,17.3804,136.43
